all_juvenile_victims_and_suspects,any_juvenile_killed,any_juvenile_suspects,any_juvenile_victims,any_killed,any_suspects,date,day_of_week,hour,id,lat,lng,location,summary,time,title,year,year_month
false,false,true,false,false,true,"Dec. 20, 2015",0,13,569,39.749004,-75.532457,"In the area of 23rd and Locust streets, Wilmington, DE 19802","Wilmington police charged a teen boy with shooting a 21-year-old man in the area of 23rd and Locust streets.

The 15-year-old boy, whose name was not released by police, was charged with assault, possession of a firearm during the commission of a felony and possession of a weapon by a prohibited juvenile person.

Police responding to calls of a shooting were directed a few blocks away to the 2300 block of Jessup St. where they found a 21-year-old man with a graze wound to his back.",1:55 p.m.,Teen arrested in shooting,2015,2015-12
false,false,false,false,false,true,"Dec. 20, 2015",0,10,570,39.744559,-75.560899,"In the area of 1001 W. 4th St., Wilmington, DE 19805","Officers were patrolling the area of Third and North Jackson streets when they heard gunfire. 

Officers then saw a man running east on Fourth Street and continue south onto Adams Street. When officers intercepted him, police learned the 24-year-old man was suffering from a gun shot wound to the upper left arm. 

At this point, police learned the suspect, 35-year-old Michael Newton, of Newark, was inside the Liberty Gas Station, where the shooting took place. Newton was arrested and police recovered a 25-caliber handgun.",10:20 a.m.,Man shot inside gas station,2015,2015-12
false,false,false,false,true,false,"Dec. 21, 2015",1,16,571,39.752748,-75.538321,"In the area of unit block of E. 23rd St., Wilmington, DE 19802","A 36-year-old man, who was fatally shot, was identified as Antoine Perkins of Wilmington, police said.

Police arrived at the unit block of East 22nd Street shortly before 4:30 p.m. Monday to find Perkins with a gunshot wound to his head. He was taken to Christiana Hospital, where he died.",4:30 p.m.,Man dies after being shot,2015,2015-12
false,false,false,false,false,false,"Dec. 23, 2015",3,22,572,39.738971,-75.566926,"In the area of 600 block of S. Harrison St., Wilmington, DE 19805","A 35-year-old man was shot in the stomach Wednesday night in Wilmington's Hedgeville neighborhood. 

Officers responded to the 600 block of S. Harrison St. for a report of shots fired, but found no one. 

Police were later notified that a 35-year-old man had arrived at Wilmington Hospital with a gunshot wound to the stomach. He arrived by private vehicle.",10:20 p.m.,Man shot in stomach,2015,2015-12
false,false,false,true,false,false,"Dec. 27, 2015",0,14,573,39.745688,-75.566217,"In the area of W. Third and N. Broom streets, Wilmington, DE 19805","Police responded to a shooting in Wilmingtonâs Hilltop neighborhood that left a 17-year-old with a gunshot wound to his leg.

Arriving officers found the wounded teen in the 200 block of N. Broom St. He was treated on scene by New Castle  County paramedics and taken to Christiana Hospital in good condition. 

While on the scene, police were notified of a second victim, a 35-year-old man, who had been grazed by a bullet. He is in good condition, according to a statement from the Wilmington police.",2:45 p.m.,Two injured in Hilltop shooting,2015,2015-12
false,false,false,false,true,false,"Dec. 27, 2015",0,21,574,39.752282,-75.537162,"In the area of East 23rd and Lamotte streets, Wilmington, DE 19802","Two men were shot, one fatally, near the site of another killing last week.  

The gunfire erupted shortly before 10 p.m. near the corner of East 23rd and Lamotte streets. Arriving officer were directed to the 300 block of E. 23rd St., where they found a 25-year-old man with a gunshot wound to the head. He was taken to Christiana Hospital where he was pronounced dead.

Another victim was located at Concord Avenue and N. Market Street with a bullet wound to his left arm. The 27-year-old was taken to Christiana Hospital, where he was reported to be stable.",9:50 p.m.,"Two men shot, one fatally",2015,2015-12
false,false,false,false,false,false,"Dec. 28, 2015",1,19,575,39.756814,-75.541582,"In the area of Concord Avenue and Jefferson Street, Wilmington, DE 19802","A 38-year-old man was shot about 7:20 p.m., police said. 

Officers responded to a report of shots fired in the area of Concord Avenue and Jefferson Street and found a shooting scene but no victim. Minutes later, police were notified about a man with gunshot wounds had arrived at Wilmington Hospital by private vehicle. 

The man was shot in his upper torso and right hip.",7:20 p.m.,"Man, 38, shot in torso and hip",2015,2015-12
false,false,false,false,false,false,"Jan. 3, 2016",0,13,576,39.743112,-75.556092,"In the area of 600 block of W. Fifth St., Wilmington, DE 19801","Police are investigating a shooting that left an 18-year-old man critically injured near the William ""Hicks"" Anderson Community Center in West Center City.

Police were called about 1:30 p.m. to the 600 block of West Fifth St. for a report of a shooting. Arriving officers found a the victim with a gunshot wound on the left side of his upper torso. 

He was treated at the scene before he was taken to Christiana Hospital, where he was admitted in critical conditions.",1:30 p.m.,Teen first shooting victim of 2016,2016,2016-01
false,false,false,false,true,false,"Jan. 11, 2016",1,20,577,39.735074,-75.567226,"In the area of 900 block of Brown St., Wilmington, DE 19805","A home invasion in the Browntown area left one man dead and four others injured, police said.

Officers were dispatched to a house in the 900 block of Brown Street for a report that two people had been shot, a 28-year-old man and a 51-year-old woman. The victims were taken to Christiana Hospital, where the man, who was shot in the leg, was reported as stable. The woman,  who was shot in the stomach, was in critical condition. 

Another set of victims drove themselves to St. Francis Hospital. A 49-year-old man, who was shot in his left hand and abdomen, was described as being in serious condition but stable, while a 21-year-old man, with gunshot wounds to his shoulder, leg and abdomen, was listed in critical condition. Both were later taken to Christiana Hospital.

Police learned of a fifth victim, 20-year-old Ira Brown, who had several gunshot wounds to his lower extremities. He arrived at the Wilmington Hospital in a personal vehicle and transported to Christiana Hospital where he died, police said.",8 p.m.,"Five shot, one fatally, in home invasion",2016,2016-01
false,false,false,false,false,false,"Jan. 11, 2016",1,21,578,39.746663,-75.572239,"In the area of 1800 block of W. Second St., Wilmington, DE 19805","A 41-year-old man was shot in the buttocks along West Second Street by two unknown people, police said.

The man arrived at St. Francis Hospital about 9:15 p.m. in a private vehicle, police said. He told police he was shot while in the 1800 block of W. Second St., by two men who demanded his property.

A struggle ensued between the three men during which the 41-year-old was shot by the armed robber.",9:15 p.m.,"Man, 41, shot in buttocks",2016,2016-01
false,false,false,false,true,false,"Jan. 13, 2016",3,18,579,39.744478,-75.537335,"In the area of 1200 block of N. Locust St., Wilmington, DE 19802","A 28-year-old man died after being shot, police said.

Officers responded to a report of a person down at a garage in the 1200 block of N. Locust St. about 6:30 p.m., police said. They found the man with apparent gunshot wounds to his upper torso, police said.

The man was treated by New Castle County paramedics before being transported to Christiana Hospital, where Therman Redden was pronounced dead, police said.",6:30 p.m.,"Man, 28, shot dead",2016,2016-01
false,false,false,false,false,false,"Jan. 26, 2016",2,18,580,39.750866,-75.536508,"In the area of 2200 block of Jessup St., Wilmington, DE 19802","A 50-year-old man was shot as two men tried to rob him.

Officers were called to the 600 block of E. 22nd St. for a report of a shooting about 6:30 p.m.,  police said.

There, they found a man with a gunshot wound to his upper right leg. The victim was treated by New Castle County paramedics before he was taken to Christiana Hospital in good condition, police said.

The man told police that he was walking in the 2200 block of Jessup St. when two men tried to rob him. During the struggle, the man was shot in the leg, police said.",6:40 p.m.,Man shot during attempted robbery,2016,2016-01
false,false,false,true,false,false,"Feb. 8, 2016",1,19,581,39.743010,-75.563201,"In the area of 1100 block of W. Second St., Wilmington, DE 19805","A 16-year-old girl was shot in the cheek, according to police.

Police responded to the 1100 block of W. Second St. for a report of a shooting at about 7:25 p.m. Arriving units found the girl suffering from a gunshot wound to the left side of her face, police said.

She was treated on scene by New Castle County paramedics and taken to Christiana Hospital in stable condition.",7:25 p.m.,Teen girl shot in cheek,2016,2016-02
false,false,false,false,false,false,"Feb. 13, 2016",6,21,582,39.746169,-75.570977,"In the area of 1700 block of W. Second St., Wilmington, DE 19805","A 45-year-old man was shot multiple times in the chest along West Second Street. 

Officers were called to the 1700 block of West Second Street about 9:50 p.m. for a report of a shooting. Upon arrival, offices found a 45-year-old man with apparent gunshot wounds to his upper torso, police said.

He was treated by New Castle County Paramedics before he was transported to Christiana Hospital, Janvier said. He was admitted and described as stable, she said.",9:50 p.m.,"Man, 45, shot multiple times",2016,2016-02
false,false,false,false,false,false,"Feb. 18, 2016",4,18,583,39.746393,-75.540983,"In the area of 1300 block of Clifford Brown Walk, Wilmington, DE 19801","An 18-year-old man was shot in the foot while in Wilmington's East Side neighborhood, police said.

Officers responded to the 1300 block of Clifford Brown Walk at about 6:30 p.m. in reference to a shots fired complaint, but did not find a victim.

Minutes later, officers were notified that a shooting victim had arrived by personal vehicle at Wilmington Hospital suffering from a gunshot wound to his left foot. The victim was reported to be in good condition.",6:30 p.m.,Man shot in left foot,2016,2016-02
